car_code,subsection_key,status,remarks
CAR046,glass,flawless,"All windows and mirrors clear and intact, no issues detected"
CAR046,ignition_system,flawless,"Ignition system functioning reliably, no issues detected"
CAR046,lights,flawless,"All exterior and interior lights operational, no issues detected"
CAR046,paint,flawless,"Paint condition good with minor age-related marks, no issues detected"
CAR046,rear_tyre,flawless,"Rear tyres show healthy tread life remaining, no issues detected"
CAR046,spare_tyre,flawless,"Spare tyre in usable condition, no issues detected"
CAR046,steering,flawless,"Steering response smooth and stable, no issues detected"
CAR046,suspension,flawless,"Suspension provides comfortable ride quality, no issues detected"
CAR046,transmission,flawless,"Transmission shifts smoothly without lag, no issues detected"
CAR046,tyres_rims,flawless,"Tyres and rims in good usable condition, no issues detected"
CAR047,ac_system,flawless,"AC cooling efficiently, climate control working properly, no issues detected"
CAR047,air_intake,flawless,"Air intake system clean and fully functional, no issues detected"
CAR047,audio_infotainment,flawless,"Infotainment system responsive with clear audio, no issues detected"
CAR047,battery,flawless,"Battery health is good and holding charge well, no issues detected"
CAR047,body_panels,flawless,"Body panels aligned properly with minimal cosmetic marks, no issues detected"
CAR047,brake_system,minor,"Brake system responsive and functioning safely, minor observation noted"
CAR047,chassis,flawless,"Chassis structure intact and in good condition, no issues detected"
CAR047,clutch,flawless,"Clutch operation smooth and responsive, no issues detected"
CAR047,engine,flawless,"Engine running smoothly with no abnormal noise, no issues detected"
CAR047,engine_cooling,flawless,"Cooling system effective, temperature well regulated, no issues detected"
CAR047,engine_mounts,flawless,"Engine mounts secure with proper alignment, no issues detected"
CAR047,exhaust_system,flawless,"Exhaust system functioning correctly with normal emissions, no issues detected"
CAR047,features_accessories,minor,"All major features and accessories operational, minor observation noted"
CAR047,front_tyre,flawless,"Front tyres show healthy tread life remaining, no issues detected"
CAR047,fuel_supply,minor,"Fuel supply system working efficiently, minor observation noted"
CAR047,glass,flawless,"All windows and mirrors clear and intact, no issues detected"
CAR047,ignition_system,flawless,"Ignition system functioning reliably, no issues detected"
CAR047,lights,flawless,"All exterior and interior lights operational, no issues detected"
CAR047,paint,flawless,"Paint condition good with minor age-related marks, no issues detected"
CAR047,rear_tyre,flawless,"Rear tyres show healthy tread life remaining, no issues detected"
CAR047,spare_tyre,flawless,"Spare tyre in usable condition, no issues detected"
CAR047,steering,flawless,"Steering response smooth and stable, no issues detected"
CAR047,suspension,flawless,"Suspension provides comfortable ride quality, no issues detected"
CAR047,transmission,minor,"Transmission shifts smoothly without lag, minor observation noted"
CAR047,tyres_rims,flawless,"Tyres and rims in good usable condition, no issues detected"
CAR048,ac_system,flawless,"AC cooling efficiently, climate control working properly, no issues detected"
CAR048,air_intake,flawless,"Air intake system clean and fully functional, no issues detected"
CAR048,audio_infotainment,flawless,"Infotainment system responsive with clear audio, no issues detected"
CAR048,battery,flawless,"Battery health is good and holding charge well, no issues detected"
CAR048,body_panels,flawless,"Body panels aligned properly with minimal cosmetic marks, no issues detected"
CAR048,brake_system,flawless,"Brake system responsive and functioning safely, no issues detected"
CAR048,chassis,flawless,"Chassis structure intact and in good condition, no issues detected"
CAR048,clutch,flawless,"Clutch operation smooth and responsive, no issues detected"
CAR048,engine,flawless,"Engine running smoothly with no abnormal noise, no issues detected"
CAR048,engine_cooling,flawless,"Cooling system effective, temperature well regulated, no issues detected"
CAR048,engine_mounts,flawless,"Engine mounts secure with proper alignment, no issues detected"
CAR048,exhaust_system,flawless,"Exhaust system functioning correctly with normal emissions, no issues detected"
CAR048,features_accessories,flawless,"All major features and accessories operational, no issues detected"
CAR048,front_tyre,flawless,"Front tyres show healthy tread life remaining, no issues detected"
CAR048,fuel_supply,flawless,"Fuel supply system working efficiently, no issues detected"
CAR048,glass,minor,"All windows and mirrors clear and intact, minor observation noted"
CAR048,ignition_system,flawless,"Ignition system functioning reliably, no issues detected"
CAR048,lights,flawless,"All exterior and interior lights operational, no issues detected"
CAR048,paint,flawless,"Paint condition good with minor age-related marks, no issues detected"
CAR048,rear_tyre,flawless,"Rear tyres show healthy tread life remaining, no issues detected"
CAR048,spare_tyre,flawless,"Spare tyre in usable condition, no issues detected"
CAR048,steering,flawless,"Steering response smooth and stable, no issues detected"
CAR048,suspension,flawless,"Suspension provides comfortable ride quality, no issues detected"
CAR048,transmission,flawless,"Transmission shifts smoothly without lag, no issues detected"
CAR048,tyres_rims,minor,"Tyres and rims in good usable condition, minor observation noted"
CAR049,ac_system,flawless,"AC cooling efficiently, climate control working properly, no issues detected"
CAR049,air_intake,minor,"Air intake system clean and fully functional, minor observation noted"
CAR049,audio_infotainment,flawless,"Infotainment system responsive with clear audio, no issues detected"
CAR049,battery,flawless,"Battery health is good and holding charge well, no issues detected"
CAR049,body_panels,flawless,"Body panels aligned properly with minimal cosmetic marks, no issues detected"
CAR049,brake_system,flawless,"Brake system responsive and functioning safely, no issues detected"
CAR049,chassis,flawless,"Chassis structure intact and in good condition, no issues detected"
CAR049,clutch,flawless,"Clutch operation smooth and responsive, no issues detected"
CAR049,engine,flawless,"Engine running smoothly with no abnormal noise, no issues detected"
CAR049,engine_cooling,flawless,"Cooling system effective, temperature well regulated, no issues detected"
CAR049,engine_mounts,minor,"Engine mounts secure with proper alignment, minor observation noted"
CAR049,exhaust_system,flawless,"Exhaust system functioning correctly with normal emissions, no issues detected"
CAR049,features_accessories,minor,"All major features and accessories operational, minor observation noted"
CAR049,front_tyre,flawless,"Front tyres show healthy tread life remaining, no issues detected"
CAR049,fuel_supply,flawless,"Fuel supply system working efficiently, no issues detected"
CAR049,glass,flawless,"All windows and mirrors clear and intact, no issues detected"
CAR049,ignition_system,flawless,"Ignition system functioning reliably, no issues detected"
CAR049,lights,flawless,"All exterior and interior lights operational, no issues detected"
CAR049,paint,minor,"Paint condition good with minor age-related marks, minor observation noted"
CAR049,rear_tyre,minor,"Rear tyres show healthy tread life remaining, minor observation noted"
CAR049,spare_tyre,flawless,"Spare tyre in usable condition, no issues detected"
CAR049,steering,flawless,"Steering response smooth and stable, no issues detected"
CAR049,suspension,flawless,"Suspension provides comfortable ride quality, no issues detected"
CAR049,transmission,flawless,"Transmission shifts smoothly without lag, no issues detected"
CAR049,tyres_rims,flawless,"Tyres and rims in good usable condition, no issues detected"
CAR050,ac_system,flawless,"AC cooling efficiently, climate control working properly, no issues detected"
CAR050,air_intake,flawless,"Air intake system clean and fully functional, no issues detected"
CAR050,audio_infotainment,flawless,"Infotainment system responsive with clear audio, no issues detected"
CAR050,battery,flawless,"Battery health is good and holding charge well, no issues detected"
CAR050,body_panels,minor,"Body panels aligned properly with minimal cosmetic marks, minor observation noted"
CAR050,brake_system,minor,"Brake system responsive and functioning safely, minor observation noted"
CAR050,chassis,flawless,"Chassis structure intact and in good condition, no issues detected"
CAR050,clutch,flawless,"Clutch operation smooth and responsive, no issues detected"
CAR050,engine,flawless,"Engine running smoothly with no abnormal noise, no issues detected"
CAR050,engine_cooling,flawless,"Cooling system effective, temperature well regulated, no issues detected"
CAR050,engine_mounts,flawless,"Engine mounts secure with proper alignment, no issues detected"
CAR050,exhaust_system,flawless,"Exhaust system functioning correctly with normal emissions, no issues detected"
CAR050,features_accessories,minor,"All major features and accessories operational, minor observation noted"
CAR050,front_tyre,flawless,"Front tyres show healthy tread life remaining, no issues detected"
CAR050,fuel_supply,flawless,"Fuel supply system working efficiently, no issues detected"
CAR050,glass,flawless,"All windows and mirrors clear and intact, no issues detected"
CAR050,ignition_system,flawless,"Ignition system functioning reliably, no issues detected"
CAR050,lights,flawless,"All exterior and interior lights operational, no issues detected"
CAR050,paint,flawless,"Paint condition good with minor age-related marks, no issues detected"
CAR050,rear_tyre,flawless,"Rear tyres show healthy tread life remaining, no issues detected"
CAR050,spare_tyre,flawless,"Spare tyre in usable condition, no issues detected"
CAR050,steering,flawless,"Steering response smooth and stable, no issues detected"
CAR050,suspension,flawless,"Suspension provides comfortable ride quality, no issues detected"
CAR050,transmission,flawless,"Transmission shifts smoothly without lag, no issues detected"
CAR050,tyres_rims,flawless,"Tyres and rims in good usable condition, no issues detected"
